CustomerId,DELI GOURMET,ATHENS PIZZA,REST LA INMACULADA,T G I FRIDAYS,EL REPUBLICANO,BARRIO PIZZA,REFRES LA INMACULADA,GRUPO AMANOA,THE COFFEE BEAN Y TEA,THE COFFEE BEAN AND TE,KRISPY KREME EL DORA,CIAO BELLA GOURMET,MICHOACANA & LALOS,KRISPY KREME,CASA BRUJA TAP ROOM,GUT,CLV,RFM,RFM Score,Beneficio
2162,29.97928215,0,0,0,52.4105493,0,0,0,14.25051795,0,0,0,0,0,0,3.359650596,129.36,Can't Loose Them,12,MillasAerolinea
2347,0,0,0,0,71.38763058,0,0,0,7.811777757,0,0,0,0,0,0,20.80059166,,Can't Loose Them,9,MillasAerolinea
2602,19.61017867,0,0,0,56.71900379,15.00812128,0,0,8.662696264,0,0,0,0,0,0,0,65.76,Can't Loose Them,9,MillasAerolinea
1262,39.92222942,0,0,0,45.49578743,0,14.58198315,0,0,0,0,0,0,0,0,0,100.94,Can't Loose Them,9,MillasAerolinea
13,62.98308469,0,4.698696112,0,32.31821919,0,0,0,0,0,0,0,0,0,0,0,197.44,Can't Loose Them,12,MillasAerolinea
1635,11.1639134,0,9.051821679,0,68.84664705,0,0,0,0,0,0,0,0,0,0,10.93761786,63.08,Can't Loose Them,10,MillasAerolinea
2153,0,0,11.11934766,0,60.71163825,28.16901408,0,0,0,0,0,0,0,0,0,0,73.03,Can't Loose Them,10,MillasHotel
43,74.94163424,0,0,0,19.27737632,0,0,0,0,0,0,0,0,5.780989439,0,0,230.48,Can't Loose Them,10,MillasAerolinea
357,61.50603701,0,0,0,33.85368293,0,0,0,0,0,0,0,0,4.64028006,0,0,108.91,Can't Loose Them,10,MillasAerolinea
614,13.24952609,18.82171007,0,0,33.26848249,30.32026339,0,0,0,0,0,0,0,4.340017959,0,0,180.12,Can't Loose Them,12,MillasRestoPub
877,41.22743682,0,0,0,27.03249097,0,0,0,0,0,0,0,0,31.7400722,0,0,49.15,Can't Loose Them,9,Visa débito
984,72.62409201,0,0,0,21.24697337,0,0,0,0,0,0,0,0,6.128934625,0,0,98.26,Can't Loose Them,10,MillasHotel
1037,7.078313253,0,0,0,79.87951807,0,0,0,0,0,0,0,0,13.04216867,0,0,185.1,Can't Loose Them,9,MillasAerolinea
1185,4.16386586,8.189558593,0,0,57.67421017,13.02561804,0,0,0,0,0,0,0,16.94674733,0,0,184.83,Can't Loose Them,12,MillasAerolinea
1309,38.76262626,0,0,0,50.29461279,0,0,0,0,0,0,0,0,10.94276094,0,0,29.35,Can't Loose Them,9,Cashback
1415,15.4473004,10.18452039,0,0,61.11430213,10.45376221,0,0,0,0,0,0,0,2.800114877,0,0,55.17,Can't Loose Them,11,MillasRestoPub
1868,37.02276065,9.572320117,0,0,23.56828194,21.8520558,0,0,0,0,0,0,0,7.984581498,0,0,50.27,Can't Loose Them,10,Visa prepago
2140,4.620295699,19.32123656,0,0,60.9375,0,0,0,0,0,0,0,0,15.12096774,0,0,90.54,Can't Loose Them,9,MillasAerolinea
2173,47.84616549,0,0,0,26.57279128,0,0,0,0,0,0,0,0,25.58104323,0,0,42.14,Can't Loose Them,11,Visa débito
2351,15.32842158,0,0,0,46.02897103,28.996004,0,0,0,0,0,0,0,9.646603397,0,0,103.85,Can't Loose Them,10,MillasAerolinea
2450,35.41159279,0,0,0,21.01802241,32.97613249,0,0,0,0,0,0,0,10.59425231,0,0,,Can't Loose Them,11,MillasHotel
1432,0,0,0,0,50.45278137,37.6886589,0,0,0,0,0,0,11.85855972,0,0,0,72.32,Can't Loose Them,10,Visa prepago
154,47.72076061,0,0,0,18.89554572,33.38369367,0,0,0,0,0,0,0,0,0,0,346.71,Can't Loose Them,10,MillasAerolinea
158,43.94033561,0,0,0,40.90532422,15.15434017,0,0,0,0,0,0,0,0,0,0,163.82,Can't Loose Them,11,MillasAerolinea
218,30.67725753,2.45819398,0,0,54.7826087,12.0819398,0,0,0,0,0,0,0,0,0,0,77.52,Can't Loose Them,10,MillasAerolinea
324,60.89712335,0,0,0,34.22720624,0,0,0,0,0,0,0,0,0,0,4.875670405,,Can't Loose Them,11,Visa débito
864,12.59275366,0,0,0,66.78263706,20.62460928,0,0,0,0,0,0,0,0,0,0,351.18,Can't Loose Them,12,MillasAerolinea
900,7.560634794,9.806367901,0,0,74.00938217,8.623615131,0,0,0,0,0,0,0,0,0,0,326.67,Can't Loose Them,10,MillasAerolinea
1039,51.1027278,8.154381892,0,0,40.74289031,0,0,0,0,0,0,0,0,0,0,0,70.44,Can't Loose Them,11,MillasRestoPub
1080,38.2253657,0,0,0,19.74923646,42.02539785,0,0,0,0,0,0,0,0,0,0,221.8,Can't Loose Them,10,MillasAerolinea
1122,64.49233606,0,0,0,35.50766394,0,0,0,0,0,0,0,0,0,0,0,199.48,Can't Loose Them,9,MillasAerolinea
1253,53.66321569,4.567856316,0,0,41.76892799,0,0,0,0,0,0,0,0,0,0,0,234.25,Can't Loose Them,10,MillasAerolinea
1277,37.00683686,2.180685358,0,0,60.81247779,0,0,0,0,0,0,0,0,0,0,0,323.07,Can't Loose Them,10,MillasAerolinea
1452,29.75530179,41.3050571,0,0,28.93964111,0,0,0,0,0,0,0,0,0,0,0,72.55,Can't Loose Them,10,MillasRestoPub
1490,49.66675211,0,0,0,23.99384773,26.33940015,0,0,0,0,0,0,0,0,0,0,57.59,Can't Loose Them,11,MillasRestoPub
1684,36.20544822,27.28909156,0,0,36.50546022,0,0,0,0,0,0,0,0,0,0,0,48.74,Can't Loose Them,9,MillasRestoPub
1739,13.15005585,0,0,0,45.01675562,41.83318853,0,0,0,0,0,0,0,0,0,0,154.14,Can't Loose Them,11,MillasAerolinea
1751,0,4.287029774,0,0,81.58657617,14.12639405,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,10,Sin beneficio
1775,61.9273478,9.25729591,0,0,28.81535629,0,0,0,0,0,0,0,0,0,0,0,155.82,Can't Loose Them,11,MillasAerolinea
1945,0,0,0,0,36.68206886,63.31793114,0,0,0,0,0,0,0,0,0,0,112.78,Can't Loose Them,10,MillasAerolinea
2046,48.64761905,0,0,0,36.48571429,12.48571429,0,0,0,0,0,0,0,0,0,2.380952381,44.18,Can't Loose Them,10,MillasAerolinea
2323,51.85452928,22.12089195,0,0,26.02457877,0,0,0,0,0,0,0,0,0,0,0,71.52,Can't Loose Them,9,MillasAerolinea
2430,85.38917518,0,0,0,8.873730303,5.737094516,0,0,0,0,0,0,0,0,0,0,211.66,Can't Loose Them,11,Visa débito
2496,0,0,0,0,63.16123706,36.83876294,0,0,0,0,0,0,0,0,0,0,163.14,Can't Loose Them,10,Sin beneficio
2502,34.11886,45.20215038,0,0,20.67898962,0,0,0,0,0,0,0,0,0,0,0,3.81,Can't Loose Them,9,MillasAerolinea
2503,0,42.19332632,0,0,32.73735539,25.06931829,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,10,Visa prepago
2562,0,0,0,0,34.23543528,52.43300893,0,0,0,0,0,0,0,0,0,13.33155579,,Can't Loose Them,9,MillasHotel
2578,26.4298725,0,0,0,45.46448087,28.10564663,0,0,0,0,0,0,0,0,0,0,136.73,Can't Loose Them,10,MillasAerolinea
2582,30.10348071,38.16243336,0,0,31.73408592,0,0,0,0,0,0,0,0,0,0,0,49.08,Can't Loose Them,10,Visa débito
2618,19.68002909,0,0,0,61.39441869,18.92555222,0,0,0,0,0,0,0,0,0,0,73.83,Can't Loose Them,10,Visa débito
2626,71.34323603,0,0,0,28.65676397,0,0,0,0,0,0,0,0,0,0,0,154.81,Can't Loose Them,10,Visa débito
35,1.12929847,0,0,91.95219717,0,0,0,0,6.918504362,0,0,0,0,0,0,0,750.06,Can't Loose Them,11,MillasAerolinea
125,31.2206773,0,0,42.76209161,0,0,0,0,14.50140749,11.51582359,0,0,0,0,0,0,84.7,Can't Loose Them,9,Sin beneficio
281,39.35059448,0,0,55.0123725,0,0,0,0,2.685738427,0,2.951294586,0,0,0,0,0,124.29,Can't Loose Them,11,Visa débito
695,32.36637121,0,0,59.23986033,0,0,0,0,8.393768466,0,0,0,0,0,0,0,,Can't Loose Them,10,MillasAerolinea
784,23.6161507,18.80259399,0,35.18103914,0,0,0,0,18.1618158,0,4.238400371,0,0,0,0,0,175.87,Can't Loose Them,11,MillasAerolinea
1050,28.25526188,0,0,40.08374145,0,23.56723616,0,0,8.093760514,0,0,0,0,0,0,0,130.71,Can't Loose Them,11,MillasRestoPub
1179,39.97765224,0,3.724625985,34.44658266,0,0,0,0,4.810975231,17.04016388,0,0,0,0,0,0,124.26,Can't Loose Them,12,Visa prepago
1651,62.69172932,0,0,31.49373434,0,0,0,0,5.814536341,0,0,0,0,0,0,0,145.92,Can't Loose Them,10,Sin beneficio
1900,0,5.64516129,0,72.61311972,0,0,0,0,2.137908638,0,0,0,0,19.60381035,0,0,160.14,Can't Loose Them,11,MillasAerolinea
2353,68.61997604,0,0,22.72083651,0,0,0,0,3.213157608,0,0,0,0,0,0,5.446029844,86.81,Can't Loose Them,11,MillasAerolinea
2539,80.44345526,0,0,14.9582161,0,0,0,0,4.598328644,0,0,0,0,0,0,0,168.9,Can't Loose Them,12,Visa débito
2775,0,19.99674453,0,56.97078213,0,0,0,0,18.31203711,0,0,0,0,4.720436233,0,0,95.4,Can't Loose Them,10,Visa débito
84,6.736353078,19.22880372,0,22.39256678,8.696864111,40.15795587,2.787456446,0,0,0,0,0,0,0,0,0,201.51,Can't Loose Them,12,MillasRestoPub
1594,21.76941553,0,0,53.11449159,25.11609287,0,0,0,0,0,0,0,0,0,0,0,27.19,Can't Loose Them,10,Visa débito
1687,67.47990815,5.683122847,0,15.2203725,8.672981248,2.943615257,0,0,0,0,0,0,0,0,0,0,302.1,Can't Loose Them,12,MillasRestoPub
572,0,47.79411765,0,17.51118926,0,13.81873402,6.393861893,0,0,8.491847826,0,0,0,5.990249361,0,0,235.25,Can't Loose Them,10,MillasHotel
765,71.12106234,1.174360232,0,7.139077805,0,0,0,0,0,4.555485295,0,0,11.61455174,4.395462582,0,0,565.48,Can't Loose Them,11,MillasAerolinea
1550,11.66781057,0,0,85.27796843,0,0,0,0,0,3.054221002,0,0,0,0,0,0,64.03,Can't Loose Them,11,Visa prepago
1834,28.03108808,0,12.08981002,44.71502591,0,11.32124352,0,0,0,3.84283247,0,0,0,0,0,0,110.45,Can't Loose Them,11,Visa débito
2799,16.68912416,27.67083734,0,48.66217517,0,0,0,0,0,6.97786333,0,0,0,0,0,0,96.65,Can't Loose Them,10,Visa débito
48,25.96185144,0,0,47.41227785,0,21.48297637,0,0,0,0,0,0,0,5.142894343,0,0,67.88,Can't Loose Them,12,Visa prepago
153,24.89005145,14.30337176,0,32.62525511,0,28.18132168,0,0,0,0,0,0,0,0,0,0,188.97,Can't Loose Them,10,MillasHotel
735,14.11231969,35.8106531,0,40.11484058,0,5.620652631,0,0,0,0,0,0,0,4.341534009,0,0,171.94,Can't Loose Them,10,MillasHotel
769,0,31.62662163,0,44.00859753,0,14.38550702,9.979273816,0,0,0,0,0,0,0,0,0,130.27,Can't Loose Them,10,Visa débito
890,23.91212861,0,0,35.40106052,0,15.08290548,0,0,0,0,7.322615941,0,0,18.28128945,0,0,110.11,Can't Loose Them,10,Sin beneficio
1285,9.719413549,0,0,52.12335693,0,25.83417594,0,0,0,0,0,0,0,3.475733064,0,8.847320526,30.88,Can't Loose Them,9,Visa débito
1340,29.93231075,8.805812582,0,28.69651618,0,32.56536049,0,0,0,0,0,0,0,0,0,0,114.82,Can't Loose Them,11,MillasAerolinea
1812,15.79451181,5.290363752,0,24.07147415,0,54.84365029,0,0,0,0,0,0,0,0,0,0,220.91,Can't Loose Them,12,MillasAerolinea
2082,20.88539105,0,0,47.93900639,0,12.23807182,0,0,0,0,0,0,18.93753074,0,0,0,227.44,Can't Loose Them,11,MillasAerolinea
2084,35.76625423,0,0,56.7913249,0,7.442420872,0,0,0,0,0,0,0,0,0,0,52.67,Can't Loose Them,9,MillasAerolinea
2106,39.73227207,25.98408104,0,13.07525326,0,17.22865412,0,0,0,0,0,0,3.979739508,0,0,0,54.21,Can't Loose Them,10,MillasRestoPub
2544,36.27783852,0,0,35.91529033,0,27.80687115,0,0,0,0,0,0,0,0,0,0,159.77,Can't Loose Them,12,Sin beneficio
910,13.42833915,0,0,74.09019177,0,0,0,0,0,0,8.320979389,0,0,4.160489694,0,0,140.92,Can't Loose Them,11,MillasAerolinea
943,0,0,0,77.46655243,0,0,0,0,0,0,9.879391024,0,0,12.65405655,0,0,,Can't Loose Them,9,MillasAerolinea
1055,58.78066025,0,0,25.45276554,0,0,9.789525208,0,0,0,0,0,0,5.977049002,0,0,75.09,Can't Loose Them,12,Visa débito
1168,31.64599173,0,0,56.74936641,0,0,0,0,0,0,0,0,0,11.60464186,0,0,97.14,Can't Loose Them,11,MillasAerolinea
1186,54.60837087,0,0,42.2058662,0,0,0,0,0,0,0,0,0,3.185762935,0,0,109.5,Can't Loose Them,11,MillasAerolinea
1228,0,28.78265155,0,50.36142599,0,0,0,0,0,0,0,0,0,20.85592246,0,0,,Can't Loose Them,10,Visa débito
1506,18.05935823,0,15.33238419,48.01226591,0,0,3.285510897,0,0,0,0,0,0,15.31048078,0,0,132.67,Can't Loose Them,11,MillasAerolinea
1512,59.63895111,20.67905302,0,18.47410726,0,0,0,0,0,0,0,0,0,1.207888611,0,0,106.9,Can't Loose Them,12,Visa débito
1619,14.20559206,21.06507574,0,53.74865972,0,0,0,0,0,0,0,0,0,10.98067248,0,0,235.44,Can't Loose Them,11,MillasAerolinea
1769,20.99762775,0,0,75.95691479,0,0,0,0,0,0,0,0,0,3.04545746,0,0,131.57,Can't Loose Them,10,Visa débito
2113,32.87976801,12.22841847,0,52.6656257,0,0,0,0,0,0,0,0,0,2.226187821,0,0,10.29,Can't Loose Them,9,MillasRestoPub
382,3.915191694,0,0,77.6346238,0,0,18.4501845,0,0,0,0,0,0,0,0,0,35.76,Can't Loose Them,9,MillasAerolinea
775,55.44657172,0,0,39.13043478,0,0,5.422993492,0,0,0,0,0,0,0,0,0,117.58,Can't Loose Them,9,MillasAerolinea
1682,27.42962338,31.67139679,0,20.72562706,0,0,20.17335277,0,0,0,0,0,0,0,0,0,109.77,Can't Loose Them,11,MillasAerolinea
242,34.05879319,13.17689531,0,46.06498195,0,0,0,0,0,0,6.699329551,0,0,0,0,0,51.83,Can't Loose Them,10,MillasRestoPub
540,54.8682062,0,0,20.20993702,0,0,0,0,0,0,24.92185678,0,0,0,0,0,488.3,Can't Loose Them,12,MillasAerolinea
699,25.96192465,0,0,64.73612338,0,0,0,0,0,0,9.301951964,0,0,0,0,0,99.26,Can't Loose Them,9,MillasHotel
725,44.25639488,0,0,36.99387292,0,0,0,0,0,0,18.74973221,0,0,0,0,0,182.18,Can't Loose Them,12,MillasAerolinea
926,0,16.27978531,0,79.27934088,0,0,0,0,0,0,4.440873816,0,0,0,0,0,257.58,Can't Loose Them,11,MillasAerolinea
1132,13.90616449,25.02114533,0,44.668889,0,0,0,0,0,0,16.40380118,0,0,0,0,0,128.86,Can't Loose Them,9,MillasAerolinea
1331,61.59743153,0,0,32.50556939,0,0,0,0,0,0,5.896999083,0,0,0,0,0,82.71,Can't Loose Them,11,MillasRestoPub
1481,63.0112626,5.140917174,0,27.40205852,0,0,0,0,0,0,4.445761707,0,0,0,0,0,,Can't Loose Them,11,MillasAerolinea
1606,0,0,0,49.03486924,0,0,0,0,0,0,31.70143213,0,19.26369863,0,0,0,103.89,Can't Loose Them,10,MillasHotel
2059,40.86235019,16.88532728,0,29.48727041,0,0,0,0,0,0,12.76505212,0,0,0,0,0,,Can't Loose Them,11,MillasAerolinea
2386,67.65268479,8.132941659,0,15.78426014,0,0,0,0,0,0,8.430113403,0,0,0,0,0,160.23,Can't Loose Them,12,Visa débito
44,83.69814374,0,0,16.30185626,0,0,0,0,0,0,0,0,0,0,0,0,38.28,Can't Loose Them,9,MillasAerolinea
155,14.78939577,11.81536805,0,73.39523617,0,0,0,0,0,0,0,0,0,0,0,0,154.03,Can't Loose Them,12,MillasRestoPub
197,52.04058028,3.714351806,0,44.24506791,0,0,0,0,0,0,0,0,0,0,0,0,131.1,Can't Loose Them,12,MillasRestoPub
202,14.91757137,35.92681946,0,39.32448733,0,0,0,0,0,0,0,0,9.831121834,0,0,0,101.14,Can't Loose Them,9,Visa débito
285,15.43086172,60.56112224,0,24.00801603,0,0,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,9,Visa débito
315,38.45230299,0,0,61.54769701,0,0,0,0,0,0,0,0,0,0,0,0,91.62,Can't Loose Them,9,Sin beneficio
491,55.65341277,21.65522601,0,22.69136122,0,0,0,0,0,0,0,0,0,0,0,0,53.58,Can't Loose Them,11,MillasAerolinea
502,57.74993542,18.07026608,0,24.1797985,0,0,0,0,0,0,0,0,0,0,0,0,157.41,Can't Loose Them,11,Visa débito
518,50.87678004,0,0,49.12321996,0,0,0,0,0,0,0,0,0,0,0,0,110.25,Can't Loose Them,12,Visa débito
519,72.73454291,23.79917029,0,1.404508422,0,0,0,0,0,0,0,0,2.061778378,0,0,0,234.22,Can't Loose Them,12,MillasRestoPub
599,49.43420397,20.8170237,0,29.74877233,0,0,0,0,0,0,0,0,0,0,0,0,61.16,Can't Loose Them,9,Visa débito
604,13.42471961,44.07499717,0,42.50028322,0,0,0,0,0,0,0,0,0,0,0,0,87.2,Can't Loose Them,9,MillasRestoPub
677,42.06738168,6.648199446,0,51.28441887,0,0,0,0,0,0,0,0,0,0,0,0,685.06,Can't Loose Them,12,Visa débito
711,36.43041382,0,0,63.56958618,0,0,0,0,0,0,0,0,0,0,0,0,103.88,Can't Loose Them,10,Sin beneficio
734,65.77387486,0,0,34.22612514,0,0,0,0,0,0,0,0,0,0,0,0,159.15,Can't Loose Them,11,MillasRestoPub
886,90.78386356,0,0,9.216136438,0,0,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,9,Visa débito
950,3.184133916,24.52389617,0,72.29196992,0,0,0,0,0,0,0,0,0,0,0,0,195.51,Can't Loose Them,12,Visa débito
1261,65.48187857,8.180864701,0,26.33725673,0,0,0,0,0,0,0,0,0,0,0,0,96.14,Can't Loose Them,11,MillasAerolinea
1369,69.11357341,12.84395199,0,18.04247461,0,0,0,0,0,0,0,0,0,0,0,0,154.04,Can't Loose Them,12,Visa débito
1378,44.53733695,21.66243544,0,33.80022761,0,0,0,0,0,0,0,0,0,0,0,0,190.67,Can't Loose Them,10,MillasAerolinea
1478,56.09396163,4.785008187,0,39.12103018,0,0,0,0,0,0,0,0,0,0,0,0,490.6,Can't Loose Them,11,MillasRestoPub
1524,0,29.36143098,0,57.98552638,0,0,0,0,0,0,0,0,12.65304265,0,0,0,196.89,Can't Loose Them,9,MillasAerolinea
1592,46.09962406,14.46193609,0,39.43843985,0,0,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,9,MillasRestoPub
1746,14.61927165,20.0383342,0,65.34239415,0,0,0,0,0,0,0,0,0,0,0,0,87.57,Can't Loose Them,9,MillasAerolinea
1851,62.48579261,25.21227519,0,12.30193221,0,0,0,0,0,0,0,0,0,0,0,0,82.66,Can't Loose Them,10,Visa prepago
1976,6.004453634,30.72212502,0,63.27342135,0,0,0,0,0,0,0,0,0,0,0,0,94.5,Can't Loose Them,10,MillasAerolinea
2066,75.97100176,0,0,24.02899824,0,0,0,0,0,0,0,0,0,0,0,0,130.01,Can't Loose Them,11,Visa débito
2105,0,17.66092903,0,82.33907097,0,0,0,0,0,0,0,0,0,0,0,0,139.32,Can't Loose Them,11,MillasAerolinea
2212,31.49978965,40.36600757,0,28.13420278,0,0,0,0,0,0,0,0,0,0,0,0,38.15,Can't Loose Them,10,MillasRestoPub
2232,70.58186739,14.9571493,0,14.46098331,0,0,0,0,0,0,0,0,0,0,0,0,51.67,Can't Loose Them,10,Visa débito
2853,52.97196262,0,0,47.02803738,0,0,0,0,0,0,0,0,0,0,0,0,64.21,Can't Loose Them,9,Visa débito
2881,38.03510544,53.17590605,0,8.788988509,0,0,0,0,0,0,0,0,0,0,0,0,42.11,Can't Loose Them,10,Visa débito
2202,7.61306839,0,0,70.99231988,0,0,0,21.39461173,0,0,0,0,0,0,0,0,41.59,Can't Loose Them,10,MillasRestoPub
334,43.02279316,11.86267265,0,0,0,0,0,12.63570738,9.037685443,3.126243392,6.246802706,0,7.815608481,0,0,6.252486785,53.19,Can't Loose Them,12,MillasRestoPub
526,52.39310485,0,0,0,0,0,0,34.00917474,11.42145888,0,2.176261527,0,0,0,0,0,504.17,Can't Loose Them,12,MillasAerolinea
2160,61.0056926,0,0,0,0,0,0,36.77063567,0,0,2.223671727,0,0,0,0,0,123.51,Can't Loose Them,10,MillasRestoPub
23,29.47290666,14.96860655,0,0,0,0,0,55.55848678,0,0,0,0,0,0,0,0,70.99,Can't Loose Them,9,Visa débito
249,21.432159,28.54990314,0,0,0,35.43086748,0,14.58707039,0,0,0,0,0,0,0,0,81.95,Can't Loose Them,9,MillasRestoPub
393,14.86843276,4.432050788,0,0,0,0,0,80.69951645,0,0,0,0,0,0,0,0,213.74,Can't Loose Them,11,MillasAerolinea
437,9.970123773,1.963294921,0,0,0,0,0,88.06658131,0,0,0,0,0,0,0,0,408.06,Can't Loose Them,10,MillasAerolinea
902,39.98526859,1.841426843,0,0,0,0,0,58.17330457,0,0,0,0,0,0,0,0,66.11,Can't Loose Them,10,Visa débito
966,26.56812087,6.821898097,0,0,0,0,0,66.60998103,0,0,0,0,0,0,0,0,,Can't Loose Them,9,MillasAerolinea
1000,3.596099147,5.795408371,0,0,0,0,0,90.60849248,0,0,0,0,0,0,0,0,,Can't Loose Them,12,MillasAerolinea
1206,0,20.41189692,0,0,0,34.1226282,0,45.46547488,0,0,0,0,0,0,0,0,152.26,Can't Loose Them,11,MillasAerolinea
1211,0,11.85005155,0,0,25.18412137,0,0,34.66637207,26.66077478,1.638680218,0,0,0,0,0,0,192.24,Can't Loose Them,12,MillasAerolinea
1217,1.013817963,13.17963352,0,0,0,0,0,68.53409432,0,0,0,0,0,0,0,17.27245419,263.62,Can't Loose Them,10,MillasAerolinea
1226,59.81944263,10.58484888,0,0,0,0,0,29.59570849,0,0,0,0,0,0,0,0,67.86,Can't Loose Them,9,MillasHotel
1430,5.468529495,16.92774485,0,0,0,0,0,77.60372566,0,0,0,0,0,0,0,0,143.42,Can't Loose Them,10,MillasAerolinea
1463,65.20295823,10.34120514,0,0,0,0,0,24.45583662,0,0,0,0,0,0,0,0,75.13,Can't Loose Them,12,MillasAerolinea
1484,28.38398341,4.159687326,0,0,0,0,2.392916966,65.0634123,0,0,0,0,0,0,0,0,179.57,Can't Loose Them,10,MillasAerolinea
1496,4.648535928,12.45546963,0,0,0,0,0,77.76957164,5.1264228,0,0,0,0,0,0,0,149.45,Can't Loose Them,9,MillasAerolinea
1557,0,11.21338912,0,0,26.10878661,36.56903766,0,26.10878661,0,0,0,0,0,0,0,0,127.32,Can't Loose Them,11,MillasAerolinea
1589,0,9.112115469,0,0,17.05788016,0,0,59.25061962,14.57938475,0,0,0,0,0,0,0,101.28,Can't Loose Them,10,Visa débito
1715,25.92160208,4.202774909,0,0,0,0,0,69.87562301,0,0,0,0,0,0,0,0,212.78,Can't Loose Them,11,MillasAerolinea
2076,60.70479723,7.624442328,0,0,0,0,0,31.67076044,0,0,0,0,0,0,0,0,135.55,Can't Loose Them,9,MillasHotel
2166,45.20319787,12.4083944,0,0,19.48700866,0,0,22.90139907,0,0,0,0,0,0,0,0,5.93,Can't Loose Them,9,Visa débito
2222,5.025453596,13.61441065,0,0,0,41.87442893,0,11.17347605,0,0,0,0,0,28.31223078,0,0,49.58,Can't Loose Them,10,MillasHotel
2236,13.8040209,13.65363305,9.498179516,0,0,12.91752414,9.498179516,26.85610258,0,0,0,0,0,13.7723603,0,0,114.34,Can't Loose Them,9,MillasAerolinea
2267,7.570977918,64.93165089,0,0,0,0,0,24.60567823,0,0,0,0,2.891692955,0,0,0,67.57,Can't Loose Them,10,Visa débito
2516,37.47732573,32.57968386,0,0,0,0,0,29.94299041,0,0,0,0,0,0,0,0,58.99,Can't Loose Them,9,Visa débito
2670,0,13.47282073,0,0,28.98603395,0,0,52.73869477,0,0,0,0,0,0,0,4.802450548,187.11,Can't Loose Them,11,MillasRestoPub
320,12.96609949,0,0,0,0,4.11183782,0,81.09805352,0,0,0,0,0,0,0,1.824009172,159.72,Can't Loose Them,11,MillasAerolinea
496,48.59163825,0,0,0,0,2.926192581,0,42.16664561,6.315523557,0,0,0,0,0,0,0,74.2,Can't Loose Them,10,Visa débito
573,12.55925847,0,0,0,0,63.13592302,0,12.4177457,11.88707281,0,0,0,0,0,0,0,93.29,Can't Loose Them,10,MillasAerolinea
836,34.42593426,0,0,0,0,23.76407024,0,30.55380459,11.2561909,0,0,0,0,0,0,0,35.13,Can't Loose Them,10,Visa débito
942,67.20210665,0,0,0,0,11.98156682,0,12.3238973,0,0,0,0,0,1.909150757,0,6.583278473,6.45,Can't Loose Them,9,MillasRestoPub
1142,53.64410299,0,0,0,0,6.805440199,0,23.87873754,7.578903654,0,0,0,0,5.237749169,0,2.855066445,105.99,Can't Loose Them,12,MillasHotel
1150,2.911318553,0,0,0,0,56.81446908,0,40.27421237,0,0,0,0,0,0,0,0,166.41,Can't Loose Them,11,MillasAerolinea
1614,0,0,0,0,0,14.04843549,0,72.71753108,11.68024003,0,0,0,0,1.553793399,0,0,91.87,Can't Loose Them,10,MillasAerolinea
1835,6.71193117,0,0,0,15.46594796,15.36228879,0,62.45983207,0,0,0,0,0,0,0,0,42.79,Can't Loose Them,9,MillasRestoPub
596,8.222453222,0,0,0,35.78309078,0,0,55.99445599,0,0,0,0,0,0,0,0,264.87,Can't Loose Them,10,MillasAerolinea
820,4.87011579,0,0,0,36.53237348,0,0,58.59751073,0,0,0,0,0,0,0,0,93.52,Can't Loose Them,11,MillasAerolinea
1043,67.79303062,0,0,0,28.51108765,0,0,3.695881732,0,0,0,0,0,0,0,0,199.78,Can't Loose Them,11,MillasAerolinea
1349,40.72616906,0,0,0,15.87230216,0,0,43.40152878,0,0,0,0,0,0,0,0,69.82,Can't Loose Them,9,MillasRestoPub
1472,8.819255223,0,0,0,49.94550409,0,0,41.23524069,0,0,0,0,0,0,0,0,238.18,Can't Loose Them,11,MillasAerolinea
2112,0,0,0,0,79.20121848,0,0,20.79878152,0,0,0,0,0,0,0,0,,Can't Loose Them,9,Visa débito
2123,34.55580866,0,0,0,31.98177677,0,0,31.98177677,0,0,0,0,0,1.480637813,0,0,30.34,Can't Loose Them,9,Visa prepago
2370,65.85186996,0,0,0,16.98851137,0,0,17.15961868,0,0,0,0,0,0,0,0,100.43,Can't Loose Them,12,Visa débito
2642,17.07190895,0,0,0,55.23150543,0,0,21.94128298,5.755302638,0,0,0,0,0,0,0,241.42,Can't Loose Them,12,MillasAerolinea
405,13.2166936,0,9.611634256,0,0,0,0,67.47645846,0,0,0,0,0,9.695213685,0,0,162.22,Can't Loose Them,10,MillasAerolinea
768,0,0,7.959972709,0,0,0,0,24.61905845,54.18467137,7.10711849,0,0,0,6.129178986,0,0,35.09,Can't Loose Them,9,MillasRestoPub
482,12.05463818,0,0,0,0,0,0,54.90210065,30.9925461,2.050715075,0,0,0,0,0,0,160.74,Can't Loose Them,11,Visa prepago
733,0,0,0,0,0,0,0,31.34628265,50.3600134,18.29370395,0,0,0,0,0,0,153.33,Can't Loose Them,11,MillasAerolinea
846,82.83997955,0,0,0,0,0,0,15.25562372,0,1.904396728,0,0,0,0,0,0,354.85,Can't Loose Them,12,MillasRestoPub
1199,8.177943527,0,0,0,0,0,0,74.28520689,0,3.107796129,0,0,0,0,0,14.42905345,185.32,Can't Loose Them,12,MillasAerolinea
